date,client_type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2022-05-27,TOTAL,355826,355826,3048919,3048919,2413288,2754192,2413288,2754192,644267,419933,644267,419933,9636424,9636424
2022-05-30,Client,208414,204216,1370486,199258,1935066,2204277,1993287,2329943,503202,244245,403486,293741,6465689,5423931
2022-05-30,DII,25898,69756,46209,1693497,819,29122,0,0,0,0,9869,0,102048,1773122
2022-05-30,FII,83968,66716,1398796,1072099,303374,412405,193182,235713,16828,18201,24246,17100,2233572,1609056
2022-05-30,Pro,47503,25095,253635,104272,735348,758259,788137,838406,190684,204624,273113,156229,2190052,2185251
2022-05-30,TOTAL,365783,365783,3069126,3069126,2974606,3404062,2974606,3404062,710714,467070,710714,467070,10991360,10991360
2022-05-31,Client,202924,175456,1340906,205072,2525191,2226393,2432041,2390738,554435,264906,442541,318979,7114754,5964827
2022-05-31,DII,26322,68647,44361,1722767,819,29238,0,0,0,0,14348,0,100740,1805762
2022-05-31,FII,76339,73200,1413627,1012072,316439,438831,222701,248024,18431,21641,27839,19064,2285308,1602900
2022-05-31,Pro,42035,30317,254383,113366,736714,729640,924420,785339,209276,225345,297414,173849,2197393,2324705
2022-05-31,TOTAL,347620,347620,3053277,3053277,3579162,3424101,3579162,3424101,782142,511892,782142,511892,11698194,11698194
2022-06-01,Client,209087,159813,1354562,210013,2988491,2443441,2823386,2581362,650546,274967,491601,341810,7921093,6607985
2022-06-01,DII,26039,71304,43129,1713183,819,31143,0,0,0,0,32773,0,101130,1817260
2022-06-01,FII,68792,81636,1404073,1028702,352050,476717,283699,266663,20077,24517,30537,21726,2346226,1712963
2022-06-01,Pro,37553,28718,265204,115070,873032,698628,1107306,801903,223225,245683,338937,181631,2343325,2573565
2022-06-01,TOTAL,341471,341471,3066968,3066968,4214391,3649928,4214391,3649928,893848,545167,893848,545167,12711773,12711773
2022-06-02,Client,229309,158948,1357215,229932,1145381,1119829,1213310,1374467,684510,299598,517909,360203,4835841,3854769
2022-06-02,DII,25825,75922,43319,1704424,819,31143,0,0,0,0,47566,0,101106,1827912
2022-06-02,FII,54502,83258,1403595,1020112,238602,354919,177183,174764,21548,26173,32090,23830,2099339,1511237
2022-06-02,Pro,41738,33246,270014,119675,532081,552589,526389,509248,238676,252104,347169,193842,1887202,1729569
2022-06-02,TOTAL,351374,351374,3074143,3074143,1916882,2058479,1916882,2058479,944734,577875,944734,577875,8923487,8923487
2022-06-03,Client,224260,157516,1346417,242623,2141107,1501987,2092058,1820375,766024,325959,555237,385700,6305753,5253509
2022-06-03,DII,25212,75826,45882,1717272,819,31173,0,0,0,0,70710,0,103086,1863808
2022-06-03,FII,49417,75681,1401506,971703,327150,414053,262429,193092,22857,27908,35466,26442,2242891,1564813
2022-06-03,Pro,44472,34338,270884,133091,779652,719127,894240,652872,254513,267200,381981,208925,2335848,2305447
2022-06-03,TOTAL,343361,343361,3064689,3064689,3248727,2666339,3248727,2666339,1043394,621067,1043394,621067,10987577,10987577
2022-06-06,Client,243036,156462,1349399,259298,2516099,1920206,2447302,2169065,818548,340247,580091,400084,7187534,6012302
2022-06-06,DII,22652,81217,45466,1741649,819,31173,0,0,0,0,86121,0,100110,1908987
2022-06-06,FII,54706,85914,1403360,937316,302729,408294,249990,205689,23450,28284,36856,27371,2220823,1543136
2022-06-06,Pro,42625,39426,274000,133962,867970,753305,990324,738223,262069,276335,400999,217411,2476304,2520345
2022-06-06,TOTAL,363019,363019,3072225,3072225,3687616,3112977,3687616,3112977,1104067,644866,1104067,644866,11984770,11984770
2022-06-07,Client,257066,151745,1368309,260225,2980808,1876257,2791298,2154687,886883,339301,606262,414885,7708623,6379102
2022-06-07,DII,21652,75513,44925,1746606,819,31173,0,0,0,0,95126,0,98569,1917245
2022-06-07,FII,44005,103927,1378959,938849,335401,445024,300929,231602,23720,31402,40331,27310,2258511,1642948
2022-06-07,Pro,45116,36654,287905,134418,881984,691132,1106784,657296,267136,292460,436020,220968,2465733,2592140
2022-06-07,TOTAL,367839,367839,3080098,3080098,4199011,3043585,4199011,3043585,1177739,663163,1177739,663163,12531435,12531435
2022-06-08,Client,260065,147392,1371892,257063,3610617,2213424,3207636,2371589,922551,341970,623992,425064,8720518,7032736
2022-06-08,DII,18952,72484,44277,1756538,819,31173,0,0,0,0,103632,0,95221,1932654
2022-06-08,FII,40587,109227,1366548,925018,319136,418010,316223,231715,24379,31983,41021,26788,2200643,1649992
2022-06-08,Pro,48880,39381,291116,135214,903161,678333,1309873,737635,271159,305917,449444,228018,2498566,2899565
2022-06-08,TOTAL,368484,368484,3073833,3073833,4833732,3340939,4833732,3340939,1218089,679870,1218089,679870,13514947,13514947
2022-06-09,Client,270051,137648,1364757,267015,1196063,1266674,1220765,1474533,944555,359789,644260,437238,5401888,4181459
2022-06-09,DII,18952,77312,44508,1758900,819,31113,0,0,0,0,107625,0,95392,1943837
2022-06-09,FII,37905,117151,1368439,912853,235535,357841,179196,177229,25910,32697,40958,27676,2058327,1455063
2022-06-09,Pro,44585,39382,298189,137125,453422,538645,485877,542510,279734,307579,457356,235151,1922154,1897401
2022-06-09,TOTAL,371493,371493,3075893,3075893,1885838,2194272,1885838,2194272,1250199,700065,1250199,700065,9477760,9477760
2022-06-10,Client,278054,155091,1390612,256632,2283480,1551947,2127086,1883280,1037876,357735,690009,456555,6899703,5568653
2022-06-10,DII,19226,67533,44729,1761042,819,31023,0,0,0,0,108223,0,95797,1936798
2022-06-10,FII,35052,135068,1342919,941581,329271,464866,285624,202231,27658,37004,47191,27485,2236770,1639180
2022-06-10,Pro,53840,28480,320370,139375,723083,674976,923942,637300,280782,327643,500893,238342,2380694,2468332
2022-06-10,TOTAL,386172,386172,3098630,3098630,3336652,2722811,3336652,2722811,1346316,722382,1346316,722382,11612963,11612963
2022-06-13,Client,285618,163799,1380359,251110,3312027,1883005,2991285,2121815,1123318,337921,717085,449316,8322247,6694410
2022-06-13,DII,19437,56279,41917,1749362,859,38456,0,0,0,0,112287,0,100669,1917928
2022-06-13,FII,19379,141908,1349352,975601,408912,489001,345869,252983,29375,38040,48802,28454,2334059,1793617
2022-06-13,Pro,64895,27343,342887,138442,841614,633268,1226257,668931,278560,340105,553079,238296,2501329,2852348
2022-06-13,TOTAL,389329,389329,3114515,3114515,4563411,3043729,4563411,3043729,1431253,716066,1431253,716066,13258303,13258303
2022-06-14,Client,281913,159077,1383230,245539,3567482,2075166,3197763,2342478,1158589,344872,745481,455300,8811251,7145638
2022-06-14,DII,20856,50687,40978,1756551,859,38466,0,0,0,0,106958,0,101159,1914196
2022-06-14,FII,17706,144627,1356293,984763,418658,525473,370581,253354,31246,38896,50878,29259,2388272,1833462
2022-06-14,Pro,63164,29248,348172,141820,811779,658160,1230433,701432,286728,346561,573246,245770,2514564,2921949
2022-06-14,TOTAL,383639,383639,3128673,3128673,4798777,3297264,4798777,3297264,1476563,730329,1476563,730329,13815245,13815245
2022-06-15,Client,280263,154265,1384821,241265,3517639,2248728,3185442,2485155,1166261,353013,752621,458466,8950724,7277214
2022-06-15,DII,24176,49090,40768,1752992,899,38476,0,0,0,0,106425,0,104319,1908507
2022-06-15,FII,18589,145605,1350728,989002,438175,563291,369053,282387,31620,39738,50852,29086,2442141,1865985
2022-06-15,Pro,55655,29723,352449,145507,897884,734732,1300101,817684,290913,345948,578896,251147,2677581,3123058
2022-06-15,TOTAL,378683,378683,3128766,3128766,4854596,3585226,4854596,3585226,1488794,738699,1488794,738699,14174764,14174764
2022-06-16,Client,300274,164560,1370517,241779,1776977,1029289,1669740,1357370,1220002,324861,769183,451252,6021919,4653884
2022-06-16,DII,25872,38801,43068,1730053,819,36001,0,0,0,0,107843,0,105760,1876697
2022-06-16,FII,22061,168665,1363515,1020388,420999,518986,333803,245684,30679,40946,50162,28265,2397186,1846967
2022-06-16,Pro,57535,33716,373361,158241,636453,474198,831704,455420,289071,356090,612564,242380,2186708,2334025
2022-06-16,TOTAL,405742,405742,3150461,3150461,2835247,2058474,2835247,2058474,1539752,721897,1539752,721897,10711573,10711573
2022-06-17,Client,284948,166415,1385969,225882,2371883,1585310,2281617,1871740,1244815,341911,800295,456975,7214836,5802924
2022-06-17,DII,26507,26045,45311,1765367,819,36253,0,0,0,0,110667,0,108890,1902079
2022-06-17,FII,26029,167438,1364469,1010146,516090,577317,399549,306709,32560,41419,47930,27263,2557884,1959035
2022-06-17,Pro,53534,31120,375312,169666,845232,653729,1052858,674160,313808,357636,632291,256728,2599251,2816823
2022-06-17,TOTAL,391018,391018,3171061,3171061,3734023,2852609,3734023,2852609,1591183,740966,1591183,740966,12480860,12480860
2022-06-20,Client,287739,171152,1368996,235996,2818446,1996786,2681158,2237078,1266125,359778,816880,462038,8097869,6604302
2022-06-20,DII,25110,20721,47139,1761798,819,33257,0,0,0,0,110813,0,106325,1893332
2022-06-20,FII,29164,170854,1388043,1007301,495678,593914,414157,356214,31577,41423,47747,28446,2579799,2024719
2022-06-20,Pro,52486,31772,380983,180066,959737,777096,1179364,807761,329700,365045,651962,275762,2865046,3126686
2022-06-20,TOTAL,394499,394499,3185161,3185161,4274679,3401052,4274679,3401052,1627402,766246,1627402,766246,13649039,13649039
2022-06-21,Client,267662,156193,1359467,231183,2663368,2691724,2535604,2761770,1180290,388603,790104,465532,8551113,6940386
2022-06-21,DII,21043,24531,49818,1775793,819,33267,0,0,0,0,111218,0,104947,1911542
2022-06-21,FII,43870,158606,1403253,980261,478467,600026,374279,358367,30868,40776,48956,28668,2597260,1949137
2022-06-21,Pro,45812,39057,362192,187493,822576,847559,1055346,1052439,345347,359678,606227,294857,2783164,3235419
2022-06-21,TOTAL,378387,378387,3174730,3174730,3965229,4172576,3965229,4172576,1556505,789057,1556505,789057,14036484,14036484
2022-06-22,Client,290426,165207,1360897,264878,3367636,2591149,3138900,2737018,1237917,385916,815785,472419,9233940,7594207
2022-06-22,DII,21557,24580,50869,1764850,819,33327,0,0,0,0,112084,0,106572,1901514
2022-06-22,FII,43904,168627,1422312,988112,562982,662168,425757,392001,32869,43764,50439,28953,2767999,2053889
2022-06-22,Pro,46791,44264,382669,198907,948622,761766,1315401,919391,341009,360667,633487,288975,2841524,3400425
2022-06-22,TOTAL,402678,402678,3216747,3216747,4880058,4048410,4880058,4048410,1611795,790347,1611795,790347,14950035,14950035
2022-06-23,Client,277294,155115,1357003,265259,1340895,1202310,1391021,1453314,1170336,412823,793092,479410,5760660,4537211
2022-06-23,DII,21050,31511,48231,1768473,819,33327,0,0,0,0,112421,0,103427,1912405
2022-06-23,FII,51125,165297,1448620,987061,416942,506611,283267,246866,35006,44844,49728,31528,2503148,1763746
2022-06-23,Pro,43736,41282,383378,216439,486835,461279,571202,503347,359995,355709,610096,302438,2090932,2244804
2022-06-23,TOTAL,393205,393205,3237232,3237232,2245490,2203526,2245490,2203526,1565337,813376,1565337,813376,10458166,10458166
2022-06-24,Client,284631,155738,1356654,268610,1878167,1838625,1911370,2066730,1156683,429220,779261,490330,6943979,5672039
2022-06-24,DII,20950,33443,48080,1778597,819,36327,0,0,0,0,119069,0,106176,1931109
2022-06-24,FII,53203,159275,1452560,964726,410666,526233,287309,268197,36679,43506,51895,30342,2522847,1761743
2022-06-24,Pro,43819,54147,393440,238801,620337,614289,711309,680547,364090,360223,607227,312277,2396197,2604307
2022-06-24,TOTAL,402603,402603,3250734,3250734,2909987,3015473,2909987,3015473,1557452,832949,1557452,832949,11969198,11969198
2022-06-27,Client,267051,150983,1343964,258139,2439685,2216004,2368230,2419690,1124330,443747,760487,486243,7834780,6443772
2022-06-27,DII,24594,34129,52507,1772574,819,34935,0,0,0,0,121374,0,112855,1928077
2022-06-27,FII,44966,148186,1446415,945712,451827,564190,330438,296334,36813,43069,50653,28468,2587280,1799790
2022-06-27,Pro,43926,47239,382758,249219,743457,746880,937119,845985,367215,356780,595844,328885,2641015,3004290
2022-06-27,TOTAL,380537,380537,3225644,3225644,3635786,3562008,3635786,3562008,1528358,843596,1528358,843596,13175929,13175929
2022-06-28,Client,286017,154205,1336886,264753,2863149,2499673,2736680,2664219,1082438,444519,747809,485713,8512682,7053379
2022-06-28,DII,24572,42943,57119,1758639,819,37110,0,0,0,0,109155,0,119620,1910737
2022-06-28,FII,49399,151357,1422525,917183,513177,603173,376370,319345,37664,41680,51042,28147,2667618,1843443
2022-06-28,Pro,46721,58204,369286,245241,772956,713203,1037050,869596,370716,361640,582812,333979,2634522,3126882
2022-06-28,TOTAL,406709,406709,3185816,3185816,4150099,3853159,4150099,3853159,1490818,847839,1490818,847839,13934440,13934440
2022-06-29,Client,298498,152210,1331114,279921,3115596,2664224,2929441,2832070,1003790,404696,691413,462266,8817918,7347321
2022-06-29,DII,24450,51945,59938,1743289,819,37150,0,0,0,0,112757,0,122357,1907991
2022-06-29,FII,30858,163169,1400430,895757,544417,637263,380542,360317,35986,40301,49390,26146,2689255,1875320
2022-06-29,Pro,54121,40603,347164,219679,763766,819408,1114614,965659,379529,369282,565745,325867,2733270,3232167
2022-06-29,TOTAL,407927,407927,3138646,3138646,4424596,4158045,4424596,4158045,1419305,814279,1419305,814279,14362798,14362798
2022-06-30,Client,266255,145864,1253625,235483,1133809,1053773,1176572,1271254,378794,164674,254025,219291,4250930,3302489
2022-06-30,DII,36131,52379,47816,1697934,719,32660,0,0,0,0,15131,0,117326,1765444
2022-06-30,FII,21804,126508,1358399,873462,204192,319390,129534,161061,3760,10442,14012,6927,1917987,1311504
2022-06-30,Pro,28258,27697,245787,98748,411598,474585,444211,448093,87806,138129,187192,87027,1386162,1292968
2022-06-30,TOTAL,352448,352448,2905627,2905627,1750317,1880408,1750317,1880408,470360,313245,470360,313245,7672404,7672404
2022-07-01,Client,280929,151888,1266844,241322,1678844,1770303,1799617,1964946,508981,221619,352072,271744,5727520,4781589
2022-07-01,DII,41497,49044,50564,1715460,719,32620,0,0,0,0,32142,0,125400,1796646
2022-07-01,FII,25146,137079,1381163,891424,244545,403833,182196,230277,13657,18616,28176,15221,2086960,1484373
2022-07-01,Pro,29474,39035,258163,108528,687282,697085,629576,708618,149089,183078,259337,136348,2004170,1881442
2022-07-01,TOTAL,377046,377046,2956734,2956734,2611389,2903840,2611389,2903840,671727,423313,671727,423313,9944049,9944049
2022-07-04,Client,292759,156111,1281412,253396,2028928,2320979,2120163,2418114,594276,254781,402915,303244,6773135,5653943
2022-07-04,DII,41386,43283,51570,1702416,719,32620,0,0,0,0,61837,0,126295,1807536
2022-07-04,FII,23325,143040,1378329,897399,301251,426467,225171,252336,17149,20808,33675,17367,2167329,1568988
2022-07-04,Pro,30222,45258,263866,121966,805366,765905,790929,875521,186531,204453,299529,159431,2256342,2292634
2022-07-04,TOTAL,387692,387692,2975177,2975177,3136263,3545971,3136263,3545971,797956,480042,797956,480042,11323100,11323100
2022-07-05,Client,285589,163223,1269242,279258,2759194,2337778,2568651,2476251,614611,268811,418452,316888,7535225,6222723
2022-07-05,DII,40586,47243,58005,1671054,719,32620,0,0,0,2483,75797,0,134413,1794094
2022-07-05,FII,26414,134953,1385320,902159,337086,469008,283971,282122,20100,22157,35465,19233,2260085,1657903
2022-07-05,Pro,30449,37619,259123,119219,760218,747225,1004594,828258,207264,215821,312261,173151,2220099,2475102
2022-07-05,TOTAL,383038,383038,2971690,2971690,3857216,3586631,3857216,3586631,841975,509272,841975,509272,12149821,12149821
2022-07-06,Client,295540,172308,1266491,298004,2529461,3552217,2546904,3367812,618993,306189,442228,334786,8568891,7162042
2022-07-06,DII,38987,45479,59528,1664063,719,32620,0,0,0,2483,93128,0,134337,1802670
2022-07-06,FII,35883,123439,1401051,893120,363870,511231,288099,362848,22542,22579,35591,21487,2357156,1724584
2022-07-06,Pro,31987,61171,262185,134068,878664,855484,937710,1220892,243009,220696,313597,195674,2492024,2863112
2022-07-06,TOTAL,402397,402397,2989255,2989255,3772713,4951552,3772713,4951552,884544,551947,884544,551947,13552407,13552407
2022-07-07,Client,276941,174477,1276261,293937,1150666,1415148,1246097,1527204,647396,339626,467698,353138,5106038,4062551
2022-07-07,DII,37947,46394,64318,1671623,719,32620,0,0,0,2483,101565,0,138087,1819582
2022-07-07,FII,37356,109056,1396787,885225,251400,373101,190758,220218,24255,24265,37696,22825,2107164,1465778
2022-07-07,Pro,25734,48051,262054,148635,511009,522065,476938,595513,265886,231574,330578,221985,1818322,1821699
2022-07-07,TOTAL,377978,377978,2999420,2999420,1913793,2342934,1913793,2342934,937537,597948,937537,597948,9169609,9169609
2022-07-08,Client,263574,156514,1273481,291954,1700689,1970142,1797174,2063005,718508,376048,517345,382623,6302442,5208615
2022-07-08,DII,36869,51414,64299,1665226,719,32620,0,0,0,2483,108506,0,136990,1825146
2022-07-08,FII,37822,100535,1399725,879605,278600,361293,201370,236518,27068,29449,39158,25770,2133957,1482956
2022-07-08,Pro,23294,53096,263534,164254,683264,701454,664727,765987,288306,250748,368873,250335,2210600,2267271
2022-07-08,TOTAL,361559,361559,3001039,3001039,2663271,3065509,2663271,3065509,1033882,658728,1033882,658728,10783987,10783987
2022-07-11,Client,286637,161482,1301283,314114,2035896,2586803,2114235,2631318,789695,395581,555375,405047,7395895,6181571
2022-07-11,DII,36969,59020,64360,1659625,719,32620,0,0,0,2483,117207,0,137151,1835852
2022-07-11,FII,38235,107572,1393388,892156,329740,435967,247170,282518,29298,31270,40645,26643,2257898,1596704
2022-07-11,Pro,27584,61351,274280,167416,717793,821114,722742,962669,304303,266697,410069,264341,2411771,2588587
2022-07-11,TOTAL,389425,389425,3033311,3033311,3084147,3876504,3084147,3876504,1123296,696031,1123296,696031,12202713,12202713
2022-07-12,Client,285917,148274,1320938,329120,2841555,2293880,2675379,2478391,877247,394193,600625,425936,8013730,6657725
2022-07-12,DII,37028,56560,62426,1651565,719,32620,0,0,0,2483,118917,0,135276,1827042
2022-07-12,FII,33660,136828,1375587,896478,373556,433803,341911,244225,28872,34115,41484,25400,2279593,1686326
2022-07-12,Pro,27872,42815,285088,166876,803890,762634,1002429,800322,305080,288172,450173,267627,2472736,2730241
