date,symbol,expiry,close,contracts,value,open_interest,stated_lot,implied_lot
2012-09-20,BANKNIFTY,27-Sep-2012,10952.3,82279,225768.44,1945200,,25.05
2012-09-20,BANKNIFTY,25-Oct-2012,10992.1,7832,21560.49,212725,,25.04
2012-09-20,BANKNIFTY,29-Nov-2012,11006.25,300,826.96,17850,,25.05
2012-09-20,NIFTY,27-Sep-2012,5571.0,193040,538298.36,21878700,,50.05
2012-09-20,NIFTY,25-Oct-2012,5594.75,21601,60478.99,2587250,,50.04
2012-09-20,NIFTY,29-Nov-2012,5624.3,4539,12773.96,713850,,50.04
2012-09-21,BANKNIFTY,27-Sep-2012,11395.4,125681,354564.01,1966300,,24.76
2012-09-21,BANKNIFTY,25-Oct-2012,11433.15,16298,46138.99,306475,,24.76
2012-09-21,BANKNIFTY,29-Nov-2012,11454.85,982,2789.39,26975,,24.8
2012-09-21,NIFTY,27-Sep-2012,5707.05,412272,1171172.28,22146800,,49.78
2012-09-21,NIFTY,25-Oct-2012,5728.85,77756,222032.63,3987000,,49.84
2012-09-21,NIFTY,29-Nov-2012,5759.05,6515,18683.57,775100,,49.8
2012-09-24,BANKNIFTY,27-Sep-2012,11422.5,93148,266538.64,1880575,,25.05
2012-09-24,BANKNIFTY,25-Oct-2012,11457.2,15550,44663.98,427775,,25.07
2012-09-24,BANKNIFTY,29-Nov-2012,11476.9,409,1177.56,26650,,25.09
2012-09-24,NIFTY,27-Sep-2012,5681.65,221680,631206.17,21545000,,50.12
2012-09-24,NIFTY,25-Oct-2012,5702.8,72940,208514.33,6093550,,50.13
2012-09-24,NIFTY,29-Nov-2012,5731.2,7349,21123.91,1004600,,50.15
2012-09-25,BANKNIFTY,27-Sep-2012,11444.85,97743,279281.07,1675075,,24.97
2012-09-25,BANKNIFTY,25-Oct-2012,11481.45,16452,47160.88,547850,,24.97
2012-09-25,BANKNIFTY,29-Nov-2012,11515.3,480,1380.79,27750,,24.98
2012-09-25,NIFTY,27-Sep-2012,5683.0,290857,826974.42,19208250,,50.03
2012-09-25,NIFTY,25-Oct-2012,5708.7,148701,424585.3,10790950,,50.02
2012-09-25,NIFTY,29-Nov-2012,5734.55,3140,9006.82,1021600,,50.02
2012-09-26,BANKNIFTY,27-Sep-2012,11433.75,73863,210338.1,1461300,,24.91
2012-09-26,BANKNIFTY,25-Oct-2012,11478.6,31423,89865.42,851825,,24.91
2012-09-26,BANKNIFTY,29-Nov-2012,11504.25,515,1476.92,28625,,24.93
2012-09-26,NIFTY,27-Sep-2012,5669.85,259446,734590.65,15629350,,49.94
2012-09-26,NIFTY,25-Oct-2012,5696.75,171962,489242.58,16369100,,49.94
2012-09-26,NIFTY,29-Nov-2012,5725.3,4461,12753.41,1066950,,49.93
2012-09-27,BANKNIFTY,27-Sep-2012,11427.1,70893,202944.07,1131600,,25.05
2012-09-27,BANKNIFTY,25-Oct-2012,11479.5,50109,144000.97,1265725,,25.03
2012-09-27,BANKNIFTY,29-Nov-2012,11506.8,1023,2945.57,37200,,25.02
2012-09-27,NIFTY,27-Sep-2012,5652.95,339687,963269.76,13068700,,50.16
2012-09-27,NIFTY,25-Oct-2012,5684.3,266864,760089.78,21828400,,50.11
2012-09-27,NIFTY,29-Nov-2012,5710.2,6206,17764.07,1201750,,50.13
2012-09-28,BANKNIFTY,25-Oct-2012,11513.75,68496,197653.41,1311300,,25.06
2012-09-28,BANKNIFTY,29-Nov-2012,11548.0,1177,3405.54,39900,,25.06
2012-09-28,BANKNIFTY,27-Dec-2012,11565.05,69,199.94,775,,25.06
2012-09-28,NIFTY,25-Oct-2012,5729.55,233250,669477.35,23672400,,50.09
2012-09-28,NIFTY,29-Nov-2012,5756.85,6361,18344.3,1218950,,50.09
2012-09-28,NIFTY,27-Dec-2012,5784.5,2552,7394.43,91500,,50.09
2012-10-01,BANKNIFTY,25-Oct-2012,11504.35,49577,142335.87,1273025,,24.96
2012-10-01,BANKNIFTY,29-Nov-2012,11542.6,770,2218.14,41125,,24.96
2012-10-01,BANKNIFTY,27-Dec-2012,11560.55,46,132.74,1400,,24.96
2012-10-01,NIFTY,25-Oct-2012,5754.15,123584,354644.09,24283200,,49.87
2012-10-01,NIFTY,29-Nov-2012,5782.9,5196,14985.87,1234100,,49.87
2012-10-01,NIFTY,27-Dec-2012,5807.9,924,2676.62,114350,,49.88
2012-10-03,BANKNIFTY,25-Oct-2012,11485.2,60456,173374.47,1266800,,24.97
2012-10-03,BANKNIFTY,29-Nov-2012,11525.85,1336,3844.13,49100,,24.96
2012-10-03,BANKNIFTY,27-Dec-2012,11548.35,87,250.94,2525,,24.98
2012-10-03,NIFTY,25-Oct-2012,5768.25,183863,529300.27,25133250,,49.91
2012-10-03,NIFTY,29-Nov-2012,5796.75,5144,14882.27,1260100,,49.91
2012-10-03,NIFTY,27-Dec-2012,5822.5,2468,7169.71,163300,,49.89
2012-10-04,BANKNIFTY,25-Oct-2012,11716.7,85162,248821.31,1277975,,24.94
2012-10-04,BANKNIFTY,29-Nov-2012,11756.9,2088,6123.98,54775,,24.95
2012-10-04,BANKNIFTY,27-Dec-2012,11785.55,161,472.85,4075,,24.92
2012-10-04,NIFTY,25-Oct-2012,5825.7,222131,646663.53,25645250,,49.97
2012-10-04,NIFTY,29-Nov-2012,5853.4,7840,22931.53,1350400,,49.97
2012-10-04,NIFTY,27-Dec-2012,5883.2,2656,7806.52,214050,,49.96
2012-10-05,BANKNIFTY,25-Oct-2012,11575.75,108253,314245.0,1149425,,25.08
2012-10-05,BANKNIFTY,29-Nov-2012,11618.0,2984,8700.4,54650,,25.1
2012-10-05,BANKNIFTY,27-Dec-2012,11645.6,270,786.66,4975,,25.02
2012-10-05,NIFTY,25-Oct-2012,5776.55,369790,1068740.14,26402750,,50.03
2012-10-05,NIFTY,29-Nov-2012,5807.5,10296,29901.42,1399250,,50.01
2012-10-05,NIFTY,27-Dec-2012,5839.2,2653,7746.91,264000,,50.01
2012-10-08,BANKNIFTY,25-Oct-2012,11415.7,61303,175500.7,1092800,,25.08
2012-10-08,BANKNIFTY,29-Nov-2012,11461.2,1594,4581.21,51675,,25.08
2012-10-08,BANKNIFTY,27-Dec-2012,11493.7,128,368.64,6125,,25.06
2012-10-08,NIFTY,25-Oct-2012,5701.0,196556,562693.74,26326100,,50.22
2012-10-08,NIFTY,29-Nov-2012,5732.6,7273,20950.54,1397750,,50.25
2012-10-08,NIFTY,27-Dec-2012,5765.75,1781,5154.61,264550,,50.2
2012-10-09,BANKNIFTY,25-Oct-2012,11497.75,73218,210704.84,1133375,,25.03
2012-10-09,BANKNIFTY,29-Nov-2012,11534.0,2084,6020.53,55700,,25.05
2012-10-09,BANKNIFTY,27-Dec-2012,11571.6,154,445.93,5725,,25.02
2012-10-09,NIFTY,25-Oct-2012,5723.9,217033,621843.17,26295850,,50.06
2012-10-09,NIFTY,29-Nov-2012,5755.4,6237,17962.59,1378850,,50.04
2012-10-09,NIFTY,27-Dec-2012,5784.65,1890,5476.14,277800,,50.09
2012-10-10,BANKNIFTY,25-Oct-2012,11342.45,70823,201427.43,1147550,,25.07
2012-10-10,BANKNIFTY,29-Nov-2012,11385.4,2353,6717.49,61300,,25.07
2012-10-10,BANKNIFTY,27-Dec-2012,11416.0,152,435.18,6825,,25.08
2012-10-10,NIFTY,25-Oct-2012,5672.45,228980,651135.17,25605500,,50.13
2012-10-10,NIFTY,29-Nov-2012,5707.1,6535,18686.38,1388700,,50.1
2012-10-10,NIFTY,27-Dec-2012,5737.2,1684,4838.96,298250,,50.09
2012-10-11,BANKNIFTY,25-Oct-2012,11513.35,88454,252551.75,1222200,,24.8
2012-10-11,BANKNIFTY,29-Nov-2012,11561.3,3118,8940.83,70650,,24.8
2012-10-11,BANKNIFTY,27-Dec-2012,11594.2,182,523.54,6900,,24.81
2012-10-11,NIFTY,25-Oct-2012,5739.35,250721,714733.52,25369700,,49.67
2012-10-11,NIFTY,29-Nov-2012,5770.15,8007,22947.03,1389000,,49.67
2012-10-11,NIFTY,27-Dec-2012,5797.65,1708,4916.93,303350,,49.65
2012-10-12,BANKNIFTY,25-Oct-2012,11423.8,85981,246907.94,1163825,,25.14
2012-10-12,BANKNIFTY,29-Nov-2012,11468.8,2320,6685.78,76050,,25.13
2012-10-12,BANKNIFTY,27-Dec-2012,11507.1,143,412.62,7400,,25.08
2012-10-12,NIFTY,25-Oct-2012,5686.55,234751,669770.85,24871050,,50.17
2012-10-12,NIFTY,29-Nov-2012,5718.35,8284,23767.47,1399800,,50.17
2012-10-12,NIFTY,27-Dec-2012,5748.9,1492,4301.6,313750,,50.15
2012-10-15,BANKNIFTY,25-Oct-2012,11478.75,72497,206811.98,1181450,,24.85
2012-10-15,BANKNIFTY,29-Nov-2012,11521.95,3478,9960.41,83000,,24.86
2012-10-15,BANKNIFTY,27-Dec-2012,11546.55,220,630.8,7900,,24.83
2012-10-15,NIFTY,25-Oct-2012,5702.75,172294,490136.62,24607700,,49.88
2012-10-15,NIFTY,29-Nov-2012,5732.35,6510,18613.42,1450800,,49.88
2012-10-15,NIFTY,27-Dec-2012,5761.9,1237,3557.87,326250,,49.92
2012-10-16,BANKNIFTY,25-Oct-2012,11355.75,79870,228647.38,1146175,,25.21
2012-10-16,BANKNIFTY,29-Nov-2012,11401.55,4073,11705.68,110850,,25.21
2012-10-16,BANKNIFTY,27-Dec-2012,11430.0,223,642.19,8875,,25.19
2012-10-16,NIFTY,25-Oct-2012,5651.55,222499,632558.15,24037500,,50.3
2012-10-16,NIFTY,29-Nov-2012,5681.45,12219,34909.52,1548550,,50.29
2012-10-16,NIFTY,27-Dec-2012,5710.35,1656,4751.98,334000,,50.25
2012-10-17,BANKNIFTY,25-Oct-2012,11388.05,62614,178112.86,1119650,,24.98
2012-10-17,BANKNIFTY,29-Nov-2012,11432.75,3616,10322.88,115575,,24.97
2012-10-17,BANKNIFTY,27-Dec-2012,11463.65,181,518.31,9725,,24.98
2012-10-17,NIFTY,25-Oct-2012,5669.5,168830,478334.3,23748550,,49.97
2012-10-17,NIFTY,29-Nov-2012,5698.55,14028,39940.93,1721650,,49.96
2012-10-17,NIFTY,27-Dec-2012,5724.5,1936,5540.39,357950,,49.99
2012-10-18,BANKNIFTY,25-Oct-2012,11624.5,95837,276192.29,1210975,,24.79
2012-10-18,BANKNIFTY,29-Nov-2012,11669.8,7325,21190.25,176275,,24.79
2012-10-18,BANKNIFTY,27-Dec-2012,11696.2,626,1815.37,13725,,24.79
2012-10-18,NIFTY,25-Oct-2012,5736.45,268619,767361.04,24253650,,49.8
2012-10-18,NIFTY,29-Nov-2012,5767.4,29873,85779.85,2470550,,49.79
2012-10-18,NIFTY,27-Dec-2012,5796.45,2379,6864.45,383150,,49.78
2012-10-19,BANKNIFTY,25-Oct-2012,11505.45,79591,229398.66,1046425,,25.05
2012-10-19,BANKNIFTY,29-Nov-2012,11552.15,10043,29056.35,241550,,25.04
2012-10-19,BANKNIFTY,27-Dec-2012,11580.2,457,1324.68,16025,,25.03
2012-10-19,NIFTY,25-Oct-2012,5688.3,240219,683879.17,22201300,,50.05
2012-10-19,NIFTY,29-Nov-2012,5720.25,44210,126632.52,3676950,,50.07
2012-10-19,NIFTY,27-Dec-2012,5750.95,2056,5919.92,403750,,50.07
2012-10-22,BANKNIFTY,25-Oct-2012,11620.7,63813,184514.14,1071625,,24.88
2012-10-22,BANKNIFTY,29-Nov-2012,11673.85,12368,35919.64,376525,,24.88
2012-10-22,BANKNIFTY,27-Dec-2012,11702.35,426,1241.93,20675,,24.91
2012-10-22,NIFTY,25-Oct-2012,5724.75,261987,746977.77,19727400,,49.8
2012-10-22,NIFTY,29-Nov-2012,5758.8,132502,379884.24,8281850,,49.78
2012-10-22,NIFTY,27-Dec-2012,5787.25,3197,9221.59,471200,,49.84
2012-10-23,BANKNIFTY,25-Oct-2012,11584.6,63014,182728.19,815350,,25.03
2012-10-23,BANKNIFTY,29-Nov-2012,11652.6,21012,61253.18,635450,,25.02
2012-10-23,BANKNIFTY,27-Dec-2012,11680.55,432,1261.8,26100,,25.01
2012-10-23,NIFTY,25-Oct-2012,5695.5,283719,809035.8,13934300,,50.07
2012-10-23,NIFTY,29-Nov-2012,5733.45,190208,545995.13,14639800,,50.07
2012-10-23,NIFTY,27-Dec-2012,5761.0,2434,7015.64,547800,,50.03
2012-10-25,BANKNIFTY,25-Oct-2012,11605.05,53800,155873.64,497650,,24.97
2012-10-25,BANKNIFTY,29-Nov-2012,11687.5,41013,119593.19,1020800,,24.95
2012-10-25,BANKNIFTY,27-Dec-2012,11723.2,873,2552.99,35750,,24.95
2012-10-25,NIFTY,25-Oct-2012,5704.7,254619,725918.39,11097350,,49.98
2012-10-25,NIFTY,29-Nov-2012,5746.85,228202,655296.22,18056550,,49.97
2012-10-25,NIFTY,27-Dec-2012,5780.0,8182,23613.09,844800,,49.93
2012-10-26,BANKNIFTY,29-Nov-2012,11585.3,74666,216817.37,1022000,,25.06
2012-10-26,BANKNIFTY,27-Dec-2012,11632.5,1789,5212.48,47800,,25.05
2012-10-26,BANKNIFTY,31-Jan-2013,11650.0,82,239.21,1350,,25.04
2012-10-26,NIFTY,29-Nov-2012,5699.3,200458,571447.74,17984500,,50.02
2012-10-26,NIFTY,27-Dec-2012,5729.5,5084,14574.13,879050,,50.03
2012-10-26,NIFTY,31-Jan-2013,5755.55,829,2386.03,34600,,50.01
2012-10-29,BANKNIFTY,29-Nov-2012,11563.35,68934,199551.14,1041050,,25.03
2012-10-29,BANKNIFTY,27-Dec-2012,11606.5,1691,4916.97,53400,,25.05
2012-10-29,BANKNIFTY,31-Jan-2013,11638.85,146,425.49,1750,,25.04
2012-10-29,NIFTY,29-Nov-2012,5702.1,149493,426450.93,17821850,,50.03
2012-10-29,NIFTY,27-Dec-2012,5733.45,3755,10771.41,928300,,50.03
2012-10-29,NIFTY,31-Jan-2013,5758.15,525,1512.58,48050,,50.04
2012-10-30,BANKNIFTY,29-Nov-2012,11279.35,167539,478629.64,1114625,,25.33
2012-10-30,BANKNIFTY,27-Dec-2012,11318.35,3568,10208.56,47100,,25.28
2012-10-30,BANKNIFTY,31-Jan-2013,11365.1,323,930.72,2725,,25.35
2012-10-30,NIFTY,29-Nov-2012,5628.0,291436,824407.81,17913000,,50.26
2012-10-30,NIFTY,27-Dec-2012,5660.8,6881,19585.25,964350,,50.28
2012-10-30,NIFTY,31-Jan-2013,5686.85,1686,4819.85,78850,,50.27
2012-10-31,BANKNIFTY,29-Nov-2012,11338.45,68831,194267.45,1082275,,24.89
2012-10-31,BANKNIFTY,27-Dec-2012,11390.95,2540,7197.97,55250,,24.88
2012-10-31,BANKNIFTY,31-Jan-2013,11412.45,164,465.51,4350,,24.87
2012-10-31,NIFTY,29-Nov-2012,5646.1,144508,407103.92,17506950,,49.9
2012-10-31,NIFTY,27-Dec-2012,5678.4,4267,12089.39,985350,,49.89
2012-10-31,NIFTY,31-Jan-2013,5705.75,581,1654.05,91450,,49.9
2012-11-01,BANKNIFTY,29-Nov-2012,11384.1,63401,180268.26,1012175,,24.98
2012-11-01,BANKNIFTY,27-Dec-2012,11432.9,1101,3143.56,57950,,24.97
2012-11-01,BANKNIFTY,31-Jan-2013,11462.05,99,283.37,5450,,24.97
2012-11-01,NIFTY,29-Nov-2012,5676.0,167392,473597.81,17186250,,49.85
2012-11-01,NIFTY,27-Dec-2012,5708.7,4988,14197.71,1059500,,49.86
2012-11-01,NIFTY,31-Jan-2013,5734.05,635,1814.71,111200,,49.84
2012-11-02,BANKNIFTY,29-Nov-2012,11536.7,61080,175629.25,1190400,,24.92
2012-11-02,BANKNIFTY,27-Dec-2012,11583.45,1475,4259.27,56225,,24.93
2012-11-02,BANKNIFTY,31-Jan-2013,11611.1,155,449.01,7050,,24.95
2012-11-02,NIFTY,29-Nov-2012,5739.55,190759,546584.68,18547550,,49.92
2012-11-02,NIFTY,27-Dec-2012,5771.95,5232,15071.28,1101850,,49.91
2012-11-02,NIFTY,31-Jan-2013,5797.25,932,2697.16,132200,,49.92
2012-11-05,BANKNIFTY,29-Nov-2012,11537.65,46748,134554.58,1191875,,24.95
2012-11-05,BANKNIFTY,27-Dec-2012,11582.25,938,2709.21,56475,,24.94
2012-11-05,BANKNIFTY,31-Jan-2013,11612.9,101,292.48,7875,,24.94
2012-11-05,NIFTY,29-Nov-2012,5739.65,116796,334555.62,18665200,,49.91
2012-11-05,NIFTY,27-Dec-2012,5771.75,4180,12044.69,1138900,,49.92
2012-11-05,NIFTY,31-Jan-2013,5798.75,876,2536.2,149850,,49.93
2012-11-06,BANKNIFTY,29-Nov-2012,11623.7,54807,158643.4,1264975,,24.9
2012-11-06,BANKNIFTY,27-Dec-2012,11672.15,1289,3747.75,63175,,24.91
2012-11-06,BANKNIFTY,31-Jan-2013,11705.55,124,361.7,9200,,24.92
2012-11-06,NIFTY,29-Nov-2012,5766.65,140470,403952.42,19052100,,49.87
2012-11-06,NIFTY,27-Dec-2012,5798.8,6256,18093.91,1216000,,49.88
2012-11-06,NIFTY,31-Jan-2013,5825.7,694,2016.23,169750,,49.87
2012-11-07,BANKNIFTY,29-Nov-2012,11734.05,85146,249431.91,1374125,,24.97
2012-11-07,BANKNIFTY,27-Dec-2012,11782.5,2876,8467.59,84625,,24.99
2012-11-07,BANKNIFTY,31-Jan-2013,11814.8,294,867.46,10400,,24.97
2012-11-07,NIFTY,29-Nov-2012,5793.25,237543,687727.66,19622850,,49.97
2012-11-07,NIFTY,27-Dec-2012,5825.8,7219,21026.09,1267300,,49.99
2012-11-07,NIFTY,31-Jan-2013,5852.7,1286,3761.64,198550,,49.98
2012-11-08,BANKNIFTY,29-Nov-2012,11684.75,66549,194118.92,1322700,,24.96
2012-11-08,BANKNIFTY,27-Dec-2012,11740.7,1574,4610.43,92025,,24.95
2012-11-08,BANKNIFTY,31-Jan-2013,11771.7,237,696.35,12400,,24.96
2012-11-08,NIFTY,29-Nov-2012,5765.2,186408,537008.21,18874450,,49.97
2012-11-08,NIFTY,27-Dec-2012,5798.15,5957,17265.95,1334750,,49.99
2012-11-08,NIFTY,31-Jan-2013,5826.55,1446,4208.62,218300,,49.95
2012-11-09,BANKNIFTY,29-Nov-2012,11527.35,87098,252463.35,1245925,,25.15
2012-11-09,BANKNIFTY,27-Dec-2012,11583.05,2028,5903.04,95500,,25.13
2012-11-09,BANKNIFTY,31-Jan-2013,11620.35,302,880.45,13600,,25.09
2012-11-09,NIFTY,29-Nov-2012,5720.6,211739,607356.05,18904800,,50.14
2012-11-09,NIFTY,27-Dec-2012,5754.25,7537,21752.71,1392350,,50.16
2012-11-09,NIFTY,31-Jan-2013,5783.6,1663,4819.73,238850,,50.11
2012-11-12,BANKNIFTY,29-Nov-2012,11638.45,75136,217946.03,1310075,,24.92
2012-11-12,BANKNIFTY,27-Dec-2012,11702.15,1805,5260.56,94700,,24.91
2012-11-12,BANKNIFTY,31-Jan-2013,11739.6,282,823.88,15225,,24.89
2012-11-12,NIFTY,29-Nov-2012,5711.1,136701,390459.38,18453600,,50.01
2012-11-12,NIFTY,27-Dec-2012,5746.2,5201,14948.43,1454950,,50.02
2012-11-12,NIFTY,31-Jan-2013,5776.05,804,2321.68,254750,,49.99
2012-11-13,BANKNIFTY,29-Nov-2012,11559.1,13314,38528.95,1278900,,25.04
2012-11-13,BANKNIFTY,27-Dec-2012,11619.9,400,1163.36,92350,,25.03
2012-11-13,BANKNIFTY,31-Jan-2013,11658.15,52,151.64,14250,,25.01
2012-11-13,NIFTY,29-Nov-2012,5680.7,57800,164287.18,18342650,,50.04
2012-11-13,NIFTY,27-Dec-2012,5716.6,1690,4833.54,1455850,,50.03
2012-11-13,NIFTY,31-Jan-2013,5746.95,614,1764.93,257500,,50.02
2012-11-15,BANKNIFTY,29-Nov-2012,11571.35,50985,147005.54,1205550,,24.92
2012-11-15,BANKNIFTY,27-Dec-2012,11632.95,1541,4464.15,88375,,24.9
2012-11-15,BANKNIFTY,31-Jan-2013,11669.45,116,337.25,14400,,24.91
2012-11-15,NIFTY,29-Nov-2012,5649.15,191694,540752.15,16956550,,49.94
2012-11-15,NIFTY,27-Dec-2012,5684.6,7463,21185.21,1475450,,49.94
2012-11-15,NIFTY,31-Jan-2013,5716.2,1208,3448.86,267900,,49.95
2012-11-16,BANKNIFTY,29-Nov-2012,11360.05,76143,218286.41,1156925,,25.24
2012-11-16,BANKNIFTY,27-Dec-2012,11422.0,2800,8054.55,93875,,25.18
2012-11-16,BANKNIFTY,31-Jan-2013,11472.65,378,1090.96,14450,,25.16
2012-11-16,NIFTY,29-Nov-2012,5580.55,217367,611264.87,15038100,,50.39
2012-11-16,NIFTY,27-Dec-2012,5616.35,11020,31159.18,1597250,,50.34
2012-11-16,NIFTY,31-Jan-2013,5647.5,1333,3786.07,263800,,50.29
2012-11-19,BANKNIFTY,29-Nov-2012,11361.85,56300,159662.9,1095450,,24.96
2012-11-19,BANKNIFTY,27-Dec-2012,11421.3,2136,6090.42,104475,,24.96
2012-11-19,BANKNIFTY,31-Jan-2013,11457.35,244,698.95,13725,,25.0
2012-11-19,NIFTY,29-Nov-2012,5589.65,167424,467420.64,14740600,,49.95
2012-11-19,NIFTY,27-Dec-2012,5622.8,9996,28074.6,1701050,,49.95
2012-11-19,NIFTY,31-Jan-2013,5652.25,1518,4286.98,294850,,49.96
2012-11-20,BANKNIFTY,29-Nov-2012,11351.55,55555,157690.0,1024900,,25.0
2012-11-20,BANKNIFTY,27-Dec-2012,11409.15,2146,6120.57,110500,,25.0
2012-11-20,BANKNIFTY,31-Jan-2013,11448.9,296,847.62,13900,,25.01
2012-11-20,NIFTY,29-Nov-2012,5583.85,173286,484075.7,14071800,,50.03
2012-11-20,NIFTY,27-Dec-2012,5615.5,9536,26791.76,1823950,,50.03
2012-11-20,NIFTY,31-Jan-2013,5646.1,2022,5706.96,334550,,49.99
2012-11-21,BANKNIFTY,29-Nov-2012,11482.8,68862,196793.89,1090650,,24.89
2012-11-21,BANKNIFTY,27-Dec-2012,11538.0,3351,9627.86,128150,,24.9
2012-11-21,BANKNIFTY,31-Jan-2013,11575.15,214,616.9,16400,,24.9
2012-11-21,NIFTY,29-Nov-2012,5622.1,186631,523077.72,13910750,,49.85
2012-11-21,NIFTY,27-Dec-2012,5653.6,19731,55632.0,2224200,,49.87
2012-11-21,NIFTY,31-Jan-2013,5682.95,2164,6135.06,411350,,49.89
2012-11-22,BANKNIFTY,29-Nov-2012,11547.0,64972,187673.31,1138575,,25.02
2012-11-22,BANKNIFTY,27-Dec-2012,11601.55,4071,11812.3,166675,,25.01
2012-11-22,BANKNIFTY,31-Jan-2013,11637.9,231,672.43,19625,,25.01
2012-11-22,NIFTY,29-Nov-2012,5640.45,166601,469542.72,13406900,,49.97
2012-11-22,NIFTY,27-Dec-2012,5671.0,23516,66581.33,2865300,,49.93
2012-11-22,NIFTY,31-Jan-2013,5698.0,1463,4167.88,447200,,50.0
2012-11-23,BANKNIFTY,29-Nov-2012,11496.0,62313,178823.99,1091400,,24.96
2012-11-23,BANKNIFTY,27-Dec-2012,11555.2,4284,12358.76,183000,,24.97
2012-11-23,BANKNIFTY,31-Jan-2013,11593.75,280,810.23,20550,,24.96
2012-11-23,NIFTY,29-Nov-2012,5633.35,171195,481172.42,12760850,,49.89
2012-11-23,NIFTY,27-Dec-2012,5666.3,21506,60841.2,3354350,,49.93
2012-11-23,NIFTY,31-Jan-2013,5695.65,1229,3493.49,461800,,49.91
2012-11-26,BANKNIFTY,29-Nov-2012,11455.1,45253,129757.5,1031800,,25.03
2012-11-26,BANKNIFTY,27-Dec-2012,11513.15,5030,14497.94,215600,,25.03
2012-11-26,BANKNIFTY,31-Jan-2013,11550.4,207,598.58,21500,,25.04
2012-11-26,NIFTY,29-Nov-2012,5642.75,140088,395273.78,11503050,,50.0
2012-11-26,NIFTY,27-Dec-2012,5677.95,62551,177553.38,5180850,,49.99
2012-11-26,NIFTY,31-Jan-2013,5705.4,1175,3351.24,490650,,49.99
2012-11-27,BANKNIFTY,29-Nov-2012,11676.15,69392,201548.33,833825,,24.88
2012-11-27,BANKNIFTY,27-Dec-2012,11738.55,26766,78198.03,620775,,24.89
2012-11-27,BANKNIFTY,31-Jan-2013,11773.1,552,1617.66,30225,,24.89
2012-11-27,NIFTY,29-Nov-2012,5732.05,255165,728049.23,9378700,,49.78
2012-11-27,NIFTY,27-Dec-2012,5769.3,177420,509622.18,10664400,,49.79
2012-11-27,NIFTY,31-Jan-2013,5796.05,3154,9103.4,586350,,49.8
2012-11-29,BANKNIFTY,29-Nov-2012,11976.45,68559,203238.91,626075,,24.75
2012-11-29,BANKNIFTY,27-Dec-2012,12061.25,55254,164924.03,1269325,,24.75
2012-11-29,BANKNIFTY,31-Jan-2013,12105.0,2337,6993.88,58550,,24.72
2012-11-29,NIFTY,29-Nov-2012,5828.05,290786,843006.9,7217600,,49.74
2012-11-29,NIFTY,27-Dec-2012,5869.35,277939,811319.73,17886150,,49.73
2012-11-29,NIFTY,31-Jan-2013,5898.8,6994,20509.03,737700,,49.71
2012-11-30,BANKNIFTY,27-Dec-2012,12200.9,65356,198627.94,1426875,,24.91
2012-11-30,BANKNIFTY,31-Jan-2013,12257.7,1659,5063.3,63450,,24.9
2012-11-30,BANKNIFTY,28-Feb-2013,12314.7,309,948.4,6875,,24.92
2012-11-30,NIFTY,27-Dec-2012,5909.05,236791,698530.71,19404700,,49.92
2012-11-30,NIFTY,31-Jan-2013,5941.6,6266,18580.53,761900,,49.91
2012-11-30,NIFTY,28-Feb-2013,5972.7,2402,7162.66,53250,,49.93
2012-12-03,BANKNIFTY,27-Dec-2012,12179.6,45784,139264.42,1362750,,24.97
2012-12-03,BANKNIFTY,31-Jan-2013,12236.15,1671,5103.37,63950,,24.96
2012-12-03,BANKNIFTY,28-Feb-2013,12282.6,317,971.76,5650,,24.96
2012-12-03,NIFTY,27-Dec-2012,5911.6,142584,421130.41,19712200,,49.96
2012-12-03,NIFTY,31-Jan-2013,5943.1,3589,10656.56,787350,,49.96
2012-12-03,NIFTY,28-Feb-2013,5969.15,849,2532.28,71600,,49.97
2012-12-04,BANKNIFTY,27-Dec-2012,12269.55,58183,177722.74,1396000,,24.9
2012-12-04,BANKNIFTY,31-Jan-2013,12329.55,1060,3254.4,70000,,24.9
2012-12-04,BANKNIFTY,28-Feb-2013,12376.5,123,379.03,6525,,24.9
2012-12-04,NIFTY,27-Dec-2012,5923.65,130560,385919.72,19749050,,49.9
2012-12-04,NIFTY,31-Jan-2013,5956.0,3379,10042.19,789500,,49.9
2012-12-04,NIFTY,28-Feb-2013,5984.1,675,2015.38,80550,,49.89
2012-12-05,BANKNIFTY,27-Dec-2012,12350.65,56737,175142.25,1443400,,24.99
2012-12-05,BANKNIFTY,31-Jan-2013,12409.85,1736,5383.28,75600,,24.99
2012-12-05,BANKNIFTY,28-Feb-2013,12453.75,345,1073.6,7175,,24.99
2012-12-05,NIFTY,27-Dec-2012,5940.45,146433,435269.68,20438550,,50.04
2012-12-05,NIFTY,31-Jan-2013,5973.4,4504,13458.65,819950,,50.02
2012-12-05,NIFTY,28-Feb-2013,6001.8,1143,3432.33,96950,,50.03
2012-12-06,BANKNIFTY,27-Dec-2012,12515.25,93216,288043.53,1473525,,24.69
2012-12-06,BANKNIFTY,31-Jan-2013,12585.8,2201,6826.5,77750,,24.64
2012-12-06,BANKNIFTY,28-Feb-2013,12606.05,293,914.46,7000,,24.76
2012-12-06,NIFTY,27-Dec-2012,5970.65,277894,822619.21,20664300,,49.58
2012-12-06,NIFTY,31-Jan-2013,6003.05,9179,27317.03,842200,,49.58
2012-12-06,NIFTY,28-Feb-2013,6027.6,2267,6785.63,126350,,49.66
